"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0007611","GO:0007611","learning or memory","5/85","273/18903",0.007771586926652,0.024359196271686,0.0138334680131327,"FOS/DKK1/EGR2/CLDN5/APOE",5
"GO:0002360","GO:0002360","T cell lineage commitment","2/85","30/18903",0.00801043678230633,0.0249494361190235,0.0141686623256688,"IL6/IL7",2
"GO:0039694","GO:0039694","viral RNA genome replication","2/85","30/18903",0.00801043678230633,0.0249494361190235,0.0141686623256688,"CXCL8/APOBEC3A",2
"GO:0060325","GO:0060325","face morphogenesis","2/85","30/18903",0.00801043678230633,0.0249494361190235,0.0141686623256688,"DKK1/CLDN5",2
"GO:0070498","GO:0070498","interleukin-1-mediated signaling pathway","2/85","30/18903",0.00801043678230633,0.0249494361190235,0.0141686623256688,"IL1B/IL6",2
"GO:0072539","GO:0072539","T-helper 17 cell differentiation","2/85","30/18903",0.00801043678230633,0.0249494361190235,0.0141686623256688,"IL2/IL6",2
"GO:0090330","GO:0090330","regulation of platelet aggregation","2/85","30/18903",0.00801043678230633,0.0249494361190235,0.0141686623256688,"IL6/SERPINE2",2
"GO:0032635","GO:0032635","interleukin-6 production","4/85","176/18903",0.00819087727917865,0.0254312143615589,0.0144422618251434,"IFNG/IL1B/IL6/TNF",4
"GO:0032675","GO:0032675","regulation of interleukin-6 production","4/85","176/18903",0.00819087727917865,0.0254312143615589,0.0144422618251434,"IFNG/IL1B/IL6/TNF",4
"GO:0050680","GO:0050680","negative regulation of epithelial cell proliferation","4/85","176/18903",0.00819087727917865,0.0254312143615589,0.0144422618251434,"CCL2/TNF/THBS1/APOE",4
"GO:0007178","GO:0007178","transmembrane receptor protein serine/threonine kinase signaling pathway","6/85","390/18903",0.00826505596748661,0.0256346552625082,0.0145577949143495,"FOS/DKK1/ID1/THBS1/CLDN5/HSPA1A",6
"GO:1903532","GO:1903532","positive regulation of secretion by cell","5/85","278/18903",0.00836910885843331,0.0259302305843927,0.0147256506890293,"EDN1/IFNG/IL1B/KLRC2/SPINK1",5
"GO:0070301","GO:0070301","cellular response to hydrogen peroxide","3/85","93/18903",0.00851235214295331,0.0262613596506498,0.0149136972606484,"EDN1/IL6/CYP1B1",3
"GO:0048015","GO:0048015","phosphatidylinositol-mediated signaling","4/85","178/18903",0.00851534778043421,0.0262613596506498,0.0149136972606484,"CCL5/EDN1/TNF/SERPINE2",4
"GO:0002220","GO:0002220","innate immune response activating cell surface receptor signaling pathway","2/85","31/18903",0.00853804501808771,0.0262613596506498,0.0149136972606484,"KLRC2/KLRK1",2
"GO:0002313","GO:0002313","mature B cell differentiation involved in immune response","2/85","31/18903",0.00853804501808771,0.0262613596506498,0.0149136972606484,"IL2/IL6",2
"GO:0002507","GO:0002507","tolerance induction","2/85","31/18903",0.00853804501808771,0.0262613596506498,0.0149136972606484,"IL2RA/ICOS",2
"GO:0045948","GO:0045948","positive regulation of translational initiation","2/85","31/18903",0.00853804501808771,0.0262613596506498,0.0149136972606484,"CCL5/TNF",2
"GO:1902042","GO:1902042","negative regulation of extrinsic apoptotic signaling pathway via death domain receptors","2/85","31/18903",0.00853804501808771,0.0262613596506498,0.0149136972606484,"HMOX1/SERPINE1",2
"GO:0032412","GO:0032412","regulation of ion transmembrane transporter activity","5/85","281/18903",0.00874256092871923,0.0268625160486166,0.0152550910287108,"CCL2/CCR2/EDN1/IFNG/MMP9",5
"GO:0042982","GO:0042982","amyloid precursor protein metabolic process","3/85","95/18903",0.00902169559468958,0.0276914635766534,0.0157258462615914,"IFNG/TNF/APOE",3
"GO:0001516","GO:0001516","prostaglandin biosynthetic process","2/85","32/18903",0.00908084239940214,0.0277007777415336,0.015731135730115,"EDN1/IL1B",2
"GO:0002717","GO:0002717","positive regulation of natural killer cell mediated immunity","2/85","32/18903",0.00908084239940214,0.0277007777415336,0.015731135730115,"KLRC2/KLRK1",2
"GO:0002758","GO:0002758","innate immune response-activating signal transduction","2/85","32/18903",0.00908084239940214,0.0277007777415336,0.015731135730115,"KLRC2/KLRK1",2
"GO:0043552","GO:0043552","positive regulation of phosphatidylinositol 3-kinase activity","2/85","32/18903",0.00908084239940214,0.0277007777415336,0.015731135730115,"CD19/CCR7",2
"GO:0046457","GO:0046457","prostanoid biosynthetic process","2/85","32/18903",0.00908084239940214,0.0277007777415336,0.015731135730115,"EDN1/IL1B",2
"GO:1902235","GO:1902235","regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway","2/85","32/18903",0.00908084239940214,0.0277007777415336,0.015731135730115,"PMAIP1/HSPA1A",2
"GO:0048017","GO:0048017","inositol lipid-mediated signaling","4/85","182/18903",0.00918933815674289,0.0280029008439017,0.0159027099571964,"CCL5/EDN1/TNF/SERPINE2",4
"GO:0002275","GO:0002275","myeloid cell activation involved in immune response","3/85","96/18903",0.00928292924172913,0.0282010629887197,0.0160152452667025,"CCR2/HMOX1/IFNG",3
"GO:0003073","GO:0003073","regulation of systemic arterial blood pressure","3/85","96/18903",0.00928292924172913,0.0282010629887197,0.0160152452667025,"EDN1/TNF/SOD2",3
"GO:0046330","GO:0046330","positive regulation of JNK cascade","3/85","96/18903",0.00928292924172913,0.0282010629887197,0.0160152452667025,"IL1B/TNF/CCR7",3
"GO:0010596","GO:0010596","negative regulation of endothelial cell migration","3/85","97/18903",0.00954855781818623,0.028978307640848,0.016456638690101,"TNF/THBS1/APOE",3
"GO:0045577","GO:0045577","regulation of B cell differentiation","2/85","33/18903",0.00963868498497779,0.0291324335974533,0.0165441660644409,"IL2/IL7",2
"GO:0048566","GO:0048566","embryonic digestive tract development","2/85","33/18903",0.00963868498497779,0.0291324335974533,0.0165441660644409,"CXCL8/TNF",2
"GO:0051968","GO:0051968","positive regulation of synaptic transmission, glutamatergic","2/85","33/18903",0.00963868498497779,0.0291324335974533,0.0165441660644409,"CCL2/CCR2",2
"GO:0090279","GO:0090279","regulation of calcium ion import","2/85","33/18903",0.00963868498497779,0.0291324335974533,0.0165441660644409,"CCL2/SPINK1",2
"GO:0120162","GO:0120162","positive regulation of cold-induced thermogenesis","3/85","98/18903",0.00981859596847506,0.0296459543920725,0.0168357920034585,"CCR2/CXCR4/G0S2",3
"GO:0022898","GO:0022898","regulation of transmembrane transporter activity","5/85","291/18903",0.0100707379038062,0.0303722153529467,0.0172482320388105,"CCL2/CCR2/EDN1/IFNG/MMP9",5
"GO:0002221","GO:0002221","pattern recognition receptor signaling pathway","4/85","187/18903",0.010079637978375,0.0303722153529467,0.0172482320388105,"NFKBIA/TNF/NINJ1/HSPA1A",4
"GO:0006885","GO:0006885","regulation of pH","3/85","99/18903",0.0100930578692384,0.0303817453340287,0.0172536440682959,"EDN1/FASLG/CA2",3
"GO:0110110","GO:0110110","positive regulation of animal organ morphogenesis","2/85","34/18903",0.0102114297942351,0.030706857919314,0.0174382739098986,"EDN1/DKK1",2
"GO:0010721","GO:0010721","negative regulation of cell development","4/85","188/18903",0.0102641724554666,0.0308341570112494,0.0175105664394529,"IL1B/IL6/TNF/ID1",4
"GO:0002532","GO:0002532","production of molecular mediator involved in inflammatory response","3/85","100/18903",0.010371957234203,0.0310320579067771,0.0176229533867692,"IL6/SERPINE1/TNF",3
"GO:0030316","GO:0030316","osteoclast differentiation","3/85","100/18903",0.010371957234203,0.0310320579067771,0.0176229533867692,"FOS/IFNG/TNF",3
"GO:0036473","GO:0036473","cell death in response to oxidative stress","3/85","100/18903",0.010371957234203,0.0310320579067771,0.0176229533867692,"TNF/CYP1B1/SOD2",3
"GO:0097306","GO:0097306","cellular response to alcohol","3/85","100/18903",0.010371957234203,0.0310320579067771,0.0176229533867692,"FOS/CYP1B1/SOD2",3
"GO:0043254","GO:0043254","regulation of protein-containing complex assembly","6/85","410/18903",0.0104166764246428,0.0311344052167427,0.0176810759218006,"IFNG/TNF/DKK1/HSPA1A/APOE/CCR7",6
"GO:0043433","GO:0043433","negative regulation of DNA-binding transcription factor activity","4/85","190/18903",0.0106397933892847,0.0317692217934085,0.0180415851401495,"HMOX1/NFKBIA/CYP1B1/ID1",4
"GO:0002719","GO:0002719","negative regulation of cytokine production involved in immune response","2/85","35/18903",0.0107989348017238,0.0320826929615906,0.0182196038781129,"HMOX1/TNF",2
"GO:0010661","GO:0010661","positive regulation of muscle cell apoptotic process","2/85","35/18903",0.0107989348017238,0.0320826929615906,0.0182196038781129,"IFNG/SOD2",2
"GO:0032633","GO:0032633","interleukin-4 production","2/85","35/18903",0.0107989348017238,0.0320826929615906,0.0182196038781129,"CD83/CD86",2
"GO:0032673","GO:0032673","regulation of interleukin-4 production","2/85","35/18903",0.0107989348017238,0.0320826929615906,0.0182196038781129,"CD83/CD86",2
"GO:0035633","GO:0035633","maintenance of blood-brain barrier","2/85","35/18903",0.0107989348017238,0.0320826929615906,0.0182196038781129,"IL6/CLDN5",2
"GO:0008217","GO:0008217","regulation of blood pressure","4/85","191/18903",0.0108308987942492,0.0321454130546755,0.0182552223111594,"EDN1/HMOX1/TNF/SOD2",4
"GO:0008630","GO:0008630","intrinsic apoptotic signaling pathway in response to DNA damage","3/85","102/18903",0.010943120925933,0.0324135241826136,0.0184074813048852,"HMOX1/TNF/SOD2",3
"GO:0019218","GO:0019218","regulation of steroid metabolic process","3/85","102/18903",0.010943120925933,0.0324135241826136,0.0184074813048852,"IFNG/TNF/APOE",3
"GO:0031334","GO:0031334","positive regulation of protein-containing complex assembly","4/85","192/18903",0.0110242133008066,0.0326210986982907,0.0185253618536084,"IFNG/TNF/HSPA1A/CCR7",4
"GO:0048144","GO:0048144","fibroblast proliferation","3/85","103/18903",0.0112354104087473,0.0332128599108876,0.0188614201420087,"CCNA2/SOD2/LIF",3
"GO:0019934","GO:0019934","cGMP-mediated signaling","2/85","36/18903",0.0114010589315899,0.0335685254029515,0.0190634008294241,"THBS1/APOE",2
"GO:0045589","GO:0045589","regulation of regulatory T cell differentiation","2/85","36/18903",0.0114010589315899,0.0335685254029515,0.0190634008294241,"IFNG/IL2",2
"GO:0060323","GO:0060323","head morphogenesis","2/85","36/18903",0.0114010589315899,0.0335685254029515,0.0190634008294241,"DKK1/CLDN5",2
"GO:0090218","GO:0090218","positive regulation of lipid kinase activity","2/85","36/18903",0.0114010589315899,0.0335685254029515,0.0190634008294241,"CD19/CCR7",2
"GO:0051054","GO:0051054","positive regulation of DNA metabolic process","5/85","301/18903",0.0115317532509058,0.0339196158184538,0.0192627833533136,"IL2/IL6/TNF/TNFSF13/CYP1B1",5
"GO:0032872","GO:0032872","regulation of stress-activated MAPK cascade","4/85","195/18903",0.011617503357127,0.0341041079720616,0.0193675555419007,"IL1B/TNF/DUSP1/CCR7",4
"GO:0051495","GO:0051495","positive regulation of cytoskeleton organization","4/85","195/18903",0.011617503357127,0.0341041079720616,0.0193675555419007,"EDN1/ID1/HSPA1A/CCR7",4
"GO:0048511","GO:0048511","rhythmic process","5/85","302/18903",0.0116853875836718,0.034269423784986,0.019461437580727,"PTX3/TNF/CYP1B1/ID1/A2M",5
"GO:0051385","GO:0051385","response to mineralocorticoid","2/85","37/18903",0.0120176620520716,0.0351742243065575,0.0199752693563662,"EDN1/FOS",2
"GO:0060999","GO:0060999","positive regulation of dendritic spine development","2/85","37/18903",0.0120176620520716,0.0351742243065575,0.0199752693563662,"IL2/APOE",2
"GO:0070302","GO:0070302","regulation of stress-activated protein kinase signaling cascade","4/85","198/18903",0.012231002298264,0.0357633058316464,0.0203098058633821,"IL1B/TNF/DUSP1/CCR7",4
"GO:0060840","GO:0060840","artery development","3/85","107/18903",0.0124495587360502,0.0363664625011645,0.0206523355758417,"EDN1/EGR2/APOE",3
"GO:0045191","GO:0045191","regulation of isotype switching","2/85","38/18903",0.0126486049700257,0.0368751652767875,0.0209412253855171,"IL2/TNFSF13",2
"GO:0045920","GO:0045920","negative regulation of exocytosis","2/85","38/18903",0.0126486049700257,0.0368751652767875,0.0209412253855171,"CCR2/HMOX1",2
"GO:0033209","GO:0033209","tumor necrosis factor-mediated signaling pathway","3/85","109/18903",0.0130837771666966,0.0381063401846169,0.0216404035733387,"NFKBIA/TNF/HSPA1A",3
"GO:0050808","GO:0050808","synapse organization","6/85","432/18903",0.0132150197521483,0.0384507745637163,0.0218360061668214,"TNF/DKK1/TNC/C3/C5AR1/APOE",6
"GO:0032373","GO:0032373","positive regulation of sterol transport","2/85","39/18903",0.0132937494254816,0.038528459685202,0.0218801231660517,"NFKBIA/APOE",2
"GO:0032376","GO:0032376","positive regulation of cholesterol transport","2/85","39/18903",0.0132937494254816,0.038528459685202,0.0218801231660517,"NFKBIA/APOE",2
"GO:0043618","GO:0043618","regulation of transcription from RNA polymerase II promoter in response to stress","2/85","39/18903",0.0132937494254816,0.038528459685202,0.0218801231660517,"ATF3/HMOX1",2
"GO:0045066","GO:0045066","regulatory T cell differentiation","2/85","39/18903",0.0132937494254816,0.038528459685202,0.0218801231660517,"IFNG/IL2",2
"GO:0006869","GO:0006869","lipid transport","6/85","433/18903",0.0133535937272043,0.0386640709872718,0.0219571361589468,"EDN1/FASLG/IL1B/NFKBIA/THBS1/APOE",6
"GO:0045833","GO:0045833","negative regulation of lipid metabolic process","3/85","110/18903",0.0134077069844999,0.0387828399297742,0.0220245844585021,"IL1B/TNF/APOE",3
"GO:0018105","GO:0018105","peptidyl-serine phosphorylation","5/85","313/18903",0.0134685060432766,0.0389206974635953,0.0221028730753848,"IFNG/IL6/TNF/DKK1/LIF",5
"GO:0014066","GO:0014066","regulation of phosphatidylinositol 3-kinase signaling","3/85","111/18903",0.0137361959166974,0.039655567548984,0.0225202021902969,"CCL5/TNF/SERPINE2",3
"GO:0001953","GO:0001953","negative regulation of cell-matrix adhesion","2/85","40/18903",0.013952958086226,0.040242124490167,0.0228533049985028,"SERPINE1/THBS1",2
"GO:2000241","GO:2000241","regulation of reproductive process","4/85","206/18903",0.0139675740080745,0.0402450916458334,0.0228549900316436,"DUSP1/LIF/SPINK1/TIMP1",4
"GO:0010633","GO:0010633","negative regulation of epithelial cell migration","3/85","113/18903",0.0144068848174545,0.0414705469672499,0.0235509200944118,"TNF/THBS1/APOE",3
"GO:0002691","GO:0002691","regulation of cellular extravasation","2/85","41/18903",0.0146260945424159,0.0418574802267012,0.0237706575934712,"CCR2/SELE",2
"GO:0032733","GO:0032733","positive regulation of interleukin-10 production","2/85","41/18903",0.0146260945424159,0.0418574802267012,0.0237706575934712,"CD83/IL6",2
"GO:0050850","GO:0050850","positive regulation of calcium-mediated signaling","2/85","41/18903",0.0146260945424159,0.0418574802267012,0.0237706575934712,"TNF/CCL4",2
"GO:0051281","GO:0051281","positive regulation of release of sequestered calcium ion into cytosol","2/85","41/18903",0.0146260945424159,0.0418574802267012,0.0237706575934712,"CXCL10/CD19",2
"GO:0070050","GO:0070050","neuron cellular homeostasis","2/85","41/18903",0.0146260945424159,0.0418574802267012,0.0237706575934712,"IL6/CA2",2
"GO:0070232","GO:0070232","regulation of T cell apoptotic process","2/85","41/18903",0.0146260945424159,0.0418574802267012,0.0237706575934712,"CCL5/IL7R",2
"GO:0033559","GO:0033559","unsaturated fatty acid metabolic process","3/85","115/18903",0.0150959072502779,0.043160306250312,0.0245105260982972,"EDN1/IL1B/CYP1B1",3
"GO:0032735","GO:0032735","positive regulation of interleukin-12 production","2/85","42/18903",0.0153130233012197,0.0436967004029025,0.0248151417050493,"IFNG/CCR7",2
"GO:0034142","GO:0034142","toll-like receptor 4 signaling pathway","2/85","42/18903",0.0153130233012197,0.0436967004029025,0.0248151417050493,"NFKBIA/NINJ1",2
"GO:0002064","GO:0002064","epithelial cell development","4/85","213/18903",0.0156096432757399,0.0444285037622637,0.0252307292413012,"IL1B/TNF/CXCR4/CLDN5",4
"GO:0017157","GO:0017157","regulation of exocytosis","4/85","213/18903",0.0156096432757399,0.0444285037622637,0.0252307292413012,"CCR2/HMOX1/IFNG/KLRC2",4
"GO:0140014","GO:0140014","mitotic nuclear division","5/85","325/18903",0.0156144741446713,0.0444285037622637,0.0252307292413012,"EDN1/IL1B/TNF/DUSP1/HSPA1A",5
"GO:0032409","GO:0032409","regulation of transporter activity","5/85","326/18903",0.0158030331674407,0.0449218658752009,0.0255109071639259,"CCL2/CCR2/EDN1/IFNG/MMP9",5
"GO:0033574","GO:0033574","response to testosterone","2/85","43/18903",0.0160136097814886,0.045303067977812,0.025727389967143,"EDN1/THBS1",2
"GO:0042554","GO:0042554","superoxide anion generation","2/85","43/18903",0.0160136097814886,0.045303067977812,0.025727389967143,"EDN1/SOD2",2
"GO:0071364","GO:0071364","cellular response to epidermal growth factor stimulus","2/85","43/18903",0.0160136097814886,0.045303067977812,0.025727389967143,"FOS/ID1",2
"GO:0071548","GO:0071548","response to dexamethasone","2/85","43/18903",0.0160136097814886,0.045303067977812,0.025727389967143,"EDN1/CYP1B1",2
"GO:0090207","GO:0090207","regulation of triglyceride metabolic process","2/85","43/18903",0.0160136097814886,0.045303067977812,0.025727389967143,"C3/APOE",2
"GO:0006469","GO:0006469","negative regulation of protein kinase activity","4/85","216/18903",0.0163490943322996,0.0462080318819383,0.0262413145269332,"IFNG/IL1B/DUSP1/APOE",4
"GO:0015718","GO:0015718","monocarboxylic acid transport","3/85","119/18903",0.016529174817334,0.0466724650228248,0.0265050638283073,"EDN1/IL1B/TNF",3
